"audio","length","trial_start","trial_end","understand","angry","intend","hostile","blame","subID"
"audio/17.wav",38,1230.066945417,1268.082162542,9,2.7,3.6,2.7,3.6,"48"
"audio/18.wav",39,1307.165712375,1346.179613,9,2.7,0.9,0.9,1.8,"48"
"audio/19.wav",44,1381.666903542,1425.682683084,9,4.5,1.8,1.8,3.6,"48"
"audio/20.wav",46,1456.29656875,1502.317599417,9,5.4,1.8,0.9,6.3,"48"
"audio/21.wav",42,1534.635506084,1576.652051125,9,5.4,1.8,1.8,3.6,"48"
"audio/1.wav",42,26.0077970839993,68.1401190420002,9,2.7,1.8,0.9,2.7,"49"
"audio/2.wav",38,122.649538917001,160.676003624998,9,2.7,3.6,3.6,3.6,"49"
"audio/3.wav",40,208.191963584002,248.212365084,9,3.6,2.7,2.7,3.6,"49"
"audio/4.wav",33,285.622739541999,318.637632792001,9,2.7,4.5,3.6,3.6,"49"
"audio/5.wav",43,359.211334874999,402.233879084,9,2.7,2.7,1.8,2.7,"49"
"audio/6.wav",34,437.782295124998,471.795819542,9,2.7,2.7,3.6,2.7,"49"
"audio/7.wav",45,510.223888417,555.247002000004,9,3.6,2.7,1.8,4.5,"49"
"audio/8.wav",40,596.7520295,636.767343416999,8,3.6,4.5,2.7,4.5,"49"
"audio/9.wav",38,682.581419417002,720.599177959004,9,3.6,3.6,1.8,2.7,"49"
"audio/10.wav",38,755.066572000003,793.080907750002,9,4.5,1.8,1.8,3.6,"49"
"audio/11.wav",27,830.276773875004,857.291777541999,9,1.8,0.9,0.9,1.8,"49"
"audio/12.wav",39,896.083694125002,935.098352624998,9,4.5,3.6,2.7,4.5,"49"
"audio/13.wav",40,968.668093417,1008.683633209,9,2.7,1.8,0.9,2.7,"49"
"audio/14.wav",43,1039.68359475,1082.701740167,9,2.7,4.5,3.6,4.5,"49"
"audio/15.wav",19,1133.303643709,1152.315615709,8,2.7,0.9,1.8,2.7,"49"
"audio/16.wav",42,1187.873484667,1229.889116625,9,5.4,4.5,3.6,4.5,"49"
"audio/17.wav",38,1265.736563125,1303.749493917,9,2.7,2.7,3.6,3.6,"49"
"audio/18.wav",39,1337.292707917,1376.307723375,9,2.7,2.7,2.7,2.7,"49"
"audio/19.wav",44,1410.619392917,1454.635479084,7,3.6,2.7,2.7,2.7,"49"
"audio/20.wav",46,1486.770847334,1532.792773709,9,1.8,0.9,0.9,2.7,"49"
"audio/21.wav",42,1563.123552292,1605.139789709,9,2.7,3.6,0.9,1.8,"49"
"audio/1.wav",42,11.2273135409996,53.3680236250002,9,6.3,7.2,5.4,4.5,"51"
"audio/2.wav",38,93.4204605830018,131.442898125002,9,6.3,5.4,4.5,4.5,"51"
"audio/3.wav",40,163.364545458004,203.38649325,9,3.6,1.8,1.8,1.8,"51"
"audio/4.wav",33,233.970211458,266.985763249999,9,6.3,6.3,7.2,5.4,"51"
"audio/5.wav",43,297.089613791002,340.108207375,9,4.5,8.1,5.4,3.6,"51"
"audio/6.wav",34,373.211445875,407.225789125005,9,8.1,8.1,8.1,8.1,"51"
"audio/7.wav",45,433.716610208001,478.739616915998,9,4.5,4.5,4.5,4.5,"51"
"audio/8.wav",40,510.450341541,550.465875665999,9,4.5,5.4,6.3,4.5,"51"
"audio/9.wav",38,580.490240541003,618.507414708001,9,3.6,4.5,4.5,7.2,"51"
"audio/10.wav",38,648.609612250002,686.622594833003,9,6.3,6.3,5.4,5.4,"51"
"audio/11.wav",27,713.449560541005,740.465538666002,9,6.3,6.3,6.3,6.3,"51"
"audio/12.wav",39,766.344899083,805.359012916,9,7.2,4.5,3.6,7.2,"51"
"audio/13.wav",40,836.883861916001,876.898539291004,9,4.5,3.6,3.6,7.2,"51"
"audio/14.wav",43,906.656261166005,949.675639041001,9,6.3,6.3,6.3,7.2,"51"
"audio/15.wav",19,976.922339041004,995.933022000005,9,6.3,3.6,2.7,6.3,"51"
"audio/16.wav",42,1024.310827375,1066.32625125,9,8.1,6.3,5.4,8.1,"51"
"audio/17.wav",38,1094.622962458,1132.637214791,9,3.6,3.6,3.6,3.6,"51"
"audio/18.wav",39,1160.78471266601,1199.7982635,9,3.6,4.5,4.5,4.5,"51"
"audio/19.wav",44,1230.217431791,1274.233129625,9,2.7,2.7,1.8,3.6,"51"
"audio/20.wav",46,1303.305931458,1349.325755125,9,7.2,3.6,1.8,7.2,"51"
"audio/21.wav",42,1378.025751041,1420.0418,9,7.2,3.6,3.6,6.3,"51"
"audio/1.wav",42,23.2464710419999,65.4076058750002,9,9,2.7,2.7,4.5,"52"
"audio/2.wav",38,110.826783833,148.849809708,9,1.8,0.9,0.9,0.9,"52"
"audio/3.wav",40,180.76951775,220.791263875,9,6.3,5.4,5.4,7.2,"52"
"audio/4.wav",33,249.835196917,282.853637125,9,7.2,7.2,7.2,7.2,"52"
"audio/5.wav",43,308.702536333,351.72257225,9,7.2,5.4,6.3,6.3,"52"
"audio/6.wav",34,382.738185875,416.751184167,9,8.1,8.1,8.1,8.1,"52"
"audio/7.wav",45,442.696990792,487.720213208,9,6.3,4.5,2.7,5.4,"52"
"audio/8.wav",40,515.29203075,555.3071135,9,6.3,3.6,1.8,2.7,"52"
"audio/9.wav",38,584.061624,622.078679667,9,3.6,3.6,3.6,4.5,"52"
"audio/10.wav",38,652.838771792,690.853846542,9,4.5,1.8,0.9,3.6,"52"
"audio/11.wav",27,718.105248792,745.120341292,9,3.6,2.7,1.8,3.6,"52"
"audio/12.wav",39,774.846136583,813.860709208,9,2.7,0.9,0.9,2.7,"52"
"audio/13.wav",40,840.269084083,880.284266458,9,6.3,6.3,6.3,6.3,"52"
"audio/14.wav",43,907.54449825,950.563042083,9,8.1,6.3,7.2,7.2,"52"
"audio/15.wav",19,978.104760667,997.11803525,9,6.3,5.4,2.7,3.6,"52"
"audio/16.wav",42,1024.275614708,1066.290916208,9,9,5.4,2.7,8.1,"52"
"audio/17.wav",38,1098.6954675,1136.709217958,9,8.1,8.1,8.1,8.1,"52"
"audio/18.wav",39,1163.983048542,1202.997364375,9,7.2,4.5,2.7,3.6,"52"
"audio/19.wav",44,1231.212647625,1275.228006042,9,8.1,5.4,3.6,8.1,"52"
"audio/20.wav",46,1304.122818875,1350.144513042,9,6.3,1.8,1.8,5.4,"52"
"audio/21.wav",42,1379.17430925,1421.190217833,9,7.2,2.7,0.9,3.6,"52"
"audio/1.wav",42,13.9373107499996,56.0920281250001,8,7.2,7.2,3.6,8.1,"53"
"audio/2.wav",38,110.439246042002,148.466204583001,9,7.2,9,7.2,8.1,"53"
"audio/3.wav",40,180.589216749999,220.609686167001,9,7.2,4.5,1.8,7.2,"53"
"audio/4.wav",33,254.731462250002,287.747594583001,9,8.1,9,9,9,"53"
"audio/5.wav",43,315.857457667,358.877177875002,9,8.1,8.1,8.1,7.2,"53"
"audio/6.wav",34,389.281946292002,423.296294125001,9,9,9,9,9,"53"
"audio/7.wav",45,453.084651542002,498.108167458002,9,5.4,5.4,7.2,9,"53"
"audio/8.wav",40,526.422074041999,566.436876167001,9,3.6,6.3,9,4.5,"53"
"audio/9.wav",38,598.489429042002,636.50681875,9,2.7,3.6,6.3,6.3,"53"
"audio/10.wav",38,668.958591125,706.972946833001,9,8.1,7.2,6.3,8.1,"53"
"audio/11.wav",27,736.255440000001,763.269419917,9,6.3,7.2,4.5,9,"53"
"audio/12.wav",39,795.145890832999,834.160316375,9,8.1,1.8,3.6,9,"53"
"audio/13.wav",40,865.004941833002,905.020875833001,7,7.2,1.8,2.7,5.4,"53"
"audio/14.wav",43,935.827802333002,978.846505792,9,7.2,9,8.1,8.1,"53"
"audio/15.wav",19,1006.033788,1025.044223375,9,4.5,5.4,5.4,3.6,"53"
"audio/16.wav",42,1054.590439125,1096.605308542,9,9,7.2,7.2,9,"53"
"audio/17.wav",38,1124.500005792,1162.514178708,9,7.2,9,9,8.1,"53"
"audio/18.wav",39,1188.251873208,1227.265807833,9,7.2,6.3,6.3,5.4,"53"
"audio/19.wav",44,1256.469993167,1300.48578925,9,3.6,3.6,3.6,2.7,"53"
"audio/20.wav",46,1326.66615975,1372.688258208,9,8.1,9,7.2,9,"53"
"audio/21.wav",42,1400.26960775,1442.285154292,9,8.1,7.2,1.8,4.5,"53"
"audio/1.wav",42,11.5592095000029,53.6914470420015,9,7.2,1.8,0.9,8.1,"54"
"audio/2.wav",38,93.9463450420008,131.972995333002,9,4.5,2.7,2.7,5.4,"54"
"audio/3.wav",40,164.935224749999,204.953993000003,9,5.4,0.9,0.9,2.7,"54"
"audio/4.wav",33,241.336433292003,274.352152166997,9,7.2,9,9,9,"54"
"audio/5.wav",43,304.652772832997,347.675851708002,9,7.2,0.9,2.7,2.7,"54"
"audio/6.wav",34,389.800292082997,423.813598499997,9,3.6,9,6.3,6.3,"54"
"audio/7.wav",45,454.018916125002,499.040878749998,9,5.4,3.6,2.7,4.5,"54"
"audio/8.wav",40,527.773692041999,567.789100167,9,3.6,5.4,5.4,6.3,"54"
"audio/9.wav",38,597.585932832997,635.603365916999,9,3.6,6.3,6.3,3.6,"54"
"audio/10.wav",38,663.882569292,701.897553000003,9,3.6,1.8,0.9,2.7,"54"
"audio/11.wav",27,728.939095082998,755.955081125001,9,7.2,6.3,9,7.2,"54"
"audio/12.wav",39,785.930612958,824.945615833,9,6.3,2.7,3.6,3.6,"54"
"audio/13.wav",40,852.336865249999,892.352506417003,9,5.4,1.8,1.8,7.2,"54"
"audio/14.wav",43,929.87685375,972.895851041998,9,5.4,4.5,5.4,4.5,"54"
"audio/15.wav",19,1000.780738208,1019.789636875,9,3.6,2.7,2.7,2.7,"54"
"audio/16.wav",42,1044.482846417,1086.498655583,9,9,5.4,5.4,8.1,"54"
"audio/17.wav",38,1115.254705917,1153.270094625,9,4.5,4.5,3.6,7.2,"54"
"audio/18.wav",39,1180.947338375,1219.961237292,9,8.1,6.3,7.2,5.4,"54"
"audio/19.wav",44,1249.519717625,1293.533936083,9,3.6,2.7,1.8,1.8,"54"
"audio/20.wav",46,1320.7341615,1366.756485542,9,7.2,2.7,1.8,5.4,"54"
"audio/21.wav",42,1395.209467042,1437.224742,9,9,7.2,6.3,7.2,"54"
"audio/1.wav",42,16.532934875002,58.685112332998,9,3.6,7.2,2.7,3.6,"55"
"audio/2.wav",38,118.972094083001,157.000187124999,9,1.8,3.6,1.8,7.2,"55"
"audio/3.wav",40,194.432408749999,234.454323167003,9,7.2,6.3,1.8,3.6,"55"
"audio/4.wav",33,270.289537999997,303.306156958002,9,8.1,7.2,7.2,9,"55"
"audio/5.wav",43,337.804471666997,380.826190917003,9,7.2,8.1,8.1,2.7,"55"
"audio/6.wav",34,416.062369667001,450.076582250003,9,8.1,9,7.2,8.1,"55"
"audio/7.wav",45,479.373161916999,524.395935667002,9,3.6,1.8,0.9,4.5,"55"
"audio/8.wav",40,559.701700792,599.717748458002,9,3.6,9,2.7,6.3,"55"
"audio/9.wav",38,634.564745582997,672.582469499997,9,5.4,5.4,4.5,6.3,"55"
"audio/10.wav",38,707.764533250003,745.779430542003,9,9,6.3,4.5,9,"55"
"audio/11.wav",27,778.702321582998,805.719547082997,9,6.3,6.3,5.4,7.2,"55"
"audio/12.wav",39,836.071399499997,875.086682916997,9,6.3,3.6,2.7,8.1,"55"
"audio/13.wav",40,903.021803000003,943.037542291997,9,5.4,4.5,2.7,4.5,"55"
"audio/14.wav",43,972.498576999998,1015.518351958,9,6.3,9,7.2,5.4,"55"
"audio/15.wav",19,1045.795961875,1064.8074055,9,9,5.4,3.6,9,"55"
"audio/16.wav",42,1092.8585,1134.873329042,9,9,4.5,3.6,3.6,"55"
"audio/17.wav",38,1161.399185375,1199.414201958,9,6.3,7.2,7.2,0.9,"55"
"audio/18.wav",39,1227.833554792,1266.847241375,9,8.1,8.1,7.2,5.4,"55"
"audio/19.wav",44,1294.772241583,1338.787963333,9,6.3,2.7,2.7,0.9,"55"
"audio/20.wav",46,1375.06094,1421.0813085,9,7.2,5.4,4.5,8.1,"55"
"audio/21.wav",42,1455.874663792,1497.891297458,9,6.3,9,4.5,7.2,"55"
"audio/1.wav",42,25.0145876669994,67.1493112919998,9,8.1,4.5,4.5,5.4,"56"
"audio/2.wav",38,115.040670459006,153.064397667004,9,2.7,2.7,1.8,2.7,"56"
"audio/3.wav",40,197.563846417004,237.584583042,9,9,5.4,5.4,9,"56"
"audio/4.wav",33,274.170564874999,307.186835167005,9,7.2,8.1,7.2,7.2,"56"
"audio/5.wav",43,342.814952584005,385.835947834006,9,7.2,3.6,5.4,7.2,"56"
"audio/6.wav",34,423.669152625,457.683744334005,9,6.3,8.1,7.2,5.4,"56"
"audio/7.wav",45,488.742606042004,533.761511125005,9,0.9,0.9,0.9,2.7,"56"
"audio/8.wav",40,568.701242375006,608.717510209004,9,3.6,4.5,4.5,1.8,"56"
"audio/9.wav",38,644.958528042,682.974281667004,9,4.5,3.6,3.6,5.4,"56"
"audio/10.wav",38,716.628562917002,754.642685750005,9,9,5.4,3.6,9,"56"
"audio/11.wav",27,788.449382917002,815.463419459003,9,2.7,2.7,1.8,1.8,"56"
"audio/12.wav",39,844.532058875004,883.546096167003,9,8.1,0.9,2.7,8.1,"56"
"audio/13.wav",40,917.021221167,957.036654916999,9,7.2,5.4,0.9,9,"56"
"audio/14.wav",43,992.872600750001,1035.892829875,9,7.2,6.3,7.2,8.1,"56"
"audio/15.wav",19,1067.86684337501,1086.87748091701,9,6.3,9,4.5,9,"56"
"audio/16.wav",42,1121.92242995901,1163.937855834,9,9,1.8,2.7,9,"56"
"audio/17.wav",38,1198.931562667,1236.946698334,9,4.5,1.8,1.8,3.6,"56"
"audio/18.wav",39,1268.734100959,1307.748600459,9,9,9,7.2,9,"56"
"audio/19.wav",44,1338.862769584,1382.878850292,9,5.4,8.1,2.7,6.3,"56"
"audio/20.wav",46,1415.45565412501,1461.47844562501,9,4.5,0.9,0.9,1.8,"56"
"audio/21.wav",42,1495.479480084,1537.49415758401,9,5.4,3.6,4.5,2.7,"56"
"audio/1.wav",42,20.4498181660019,62.5856120829994,9,7.2,3.6,3.6,4.5,"57"
"audio/2.wav",38,111.524159166001,149.547793083002,9,6.3,6.3,6.3,8.1,"57"
"audio/3.wav",40,184.693325332999,224.712819415996,9,4.5,1.8,0.9,2.7,"57"
"audio/4.wav",33,260.680644250002,293.696876000002,9,8.1,8.1,8.1,8.1,"57"
"audio/5.wav",43,324.940544083001,367.959540999996,9,7.2,7.2,6.3,6.3,"57"
"audio/6.wav",34,403.192524666003,437.205481165998,9,8.1,8.1,9,9,"57"
"audio/7.wav",45,467.338668124998,512.357573415997,9,4.5,3.6,3.6,2.7,"57"
"audio/8.wav",40,544.049779790999,584.064687582999,9,6.3,6.3,6.3,7.2,"57"
"audio/9.wav",38,620.776231832999,658.793153125,9,3.6,4.5,4.5,5.4,"57"
"audio/10.wav",38,700.047119957999,738.0609855,9,4.5,2.7,2.7,3.6,"57"
"audio/11.wav",27,769.995605916003,797.011572333002,9,5.4,6.3,6.3,6.3,"57"
"audio/12.wav",39,830.6412815,869.655780458001,9,5.4,2.7,2.7,3.6,"57"
"audio/13.wav",40,903.305082416002,943.320703500001,9,4.5,2.7,1.8,3.6,"57"
"audio/14.wav",43,975.549605790999,1018.571138375,9,6.3,4.5,4.5,6.3,"57"
"audio/15.wav",19,1056.235412,1075.247853625,9,7.2,1.8,1.8,6.3,"57"
"audio/16.wav",42,1110.083587291,1152.099609166,9,8.1,4.5,3.6,8.1,"57"
"audio/17.wav",38,1184.474123458,1222.489688583,9,6.3,4.5,4.5,5.4,"57"
"audio/18.wav",39,1258.1863875,1297.200615333,9,8.1,5.4,5.4,7.2,"57"
"audio/19.wav",44,1336.773984583,1380.790203125,9,3.6,3.6,2.7,4.5,"57"
"audio/20.wav",46,1429.734321875,1475.755946833,9,7.2,2.7,2.7,5.4,"57"
"audio/21.wav",42,1510.465801125,1552.482457875,9,6.3,3.6,3.6,3.6,"57"
"audio/1.wav",42,18.4684071669908,60.6221084169956,9,7.2,3.6,2.7,1.8,"58"
"audio/2.wav",38,105.028166000004,143.052723000001,9,7.2,2.7,4.5,6.3,"58"
"audio/3.wav",40,177.676219166999,217.696385292002,9,4.5,1.8,0.9,3.6,"58"
"audio/4.wav",33,249.118606999997,282.134944374993,9,7.2,7.2,7.2,7.2,"58"
"audio/5.wav",43,316.78579712499,359.803599666993,9,7.2,6.3,6.3,6.3,"58"
"audio/6.wav",34,393.557827708995,427.571412208999,9,7.2,7.2,7.2,7.2,"58"
"audio/7.wav",45,457.452994791995,502.473240666994,9,4.5,3.6,3.6,3.6,"58"
"audio/8.wav",40,531.037617041991,571.052692208992,8,4.5,4.5,4.5,4.5,"58"
"audio/9.wav",38,597.735728291998,635.753069333994,9,4.5,4.5,3.6,3.6,"58"
"audio/10.wav",38,665.141751083996,703.156004999997,8,7.2,3.6,3.6,3.6,"58"
"audio/11.wav",27,731.421663458998,758.436865208991,9,5.4,4.5,3.6,2.7,"58"
"audio/12.wav",39,787.838338499991,826.853169583992,9,4.5,3.6,3.6,3.6,"58"
"audio/13.wav",40,853.052540624994,893.068135875001,9,5.4,3.6,2.7,2.7,"58"
"audio/14.wav",43,934.761102374992,977.779591125,9,6.3,6.3,6.3,6.3,"58"
"audio/15.wav",19,1008.170356292,1027.182140334,9,7.2,2.7,2.7,2.7,"58"
"audio/16.wav",42,1055.48048529199,1097.496589584,9,8.1,7.2,7.2,7.2,"58"
"audio/17.wav",38,1128.73112712499,1166.7460225,9,7.2,5.4,4.5,4.5,"58"
"audio/18.wav",39,1195.915540292,1234.92999429199,9,7.2,6.3,5.4,5.4,"58"
"audio/19.wav",44,1266.894174125,1310.909860834,9,6.3,4.5,3.6,3.6,"58"
"audio/20.wav",46,1339.718766167,1385.741073959,9,7.2,5.4,4.5,3.6,"58"
"audio/21.wav",42,1410.799168667,1452.815464375,9,8.1,5.4,3.6,3.6,"58"
"audio/1.wav",42,29.8088785829896,71.9676705409947,9,6.3,1.8,0.9,4.5,"59"
"audio/2.wav",38,130.367506333001,168.390024041,9,7.2,5.4,5.4,8.1,"59"
"audio/3.wav",40,221.460958999989,261.484107124998,9,6.3,6.3,5.4,6.3,"59"
"audio/4.wav",33,317.87358208299,350.889466624998,9,3.6,8.1,3.6,8.1,"59"
"audio/5.wav",43,398.032534499987,441.053665125,9,4.5,2.7,1.8,4.5,"59"
"audio/6.wav",34,484.819381082998,518.833734499989,9,3.6,4.5,3.6,7.2,"59"
"audio/7.wav",45,564.911206999997,609.931435040999,9,4.5,1.8,0.9,7.2,"59"
"audio/8.wav",40,656.760180665995,696.774872540991,9,3.6,7.2,6.3,7.2,"59"
"audio/9.wav",38,738.819734332996,776.836882249991,9,3.6,3.6,1.8,6.3,"59"
"audio/10.wav",38,818.969242957988,856.983867457995,9,6.3,7.2,6.3,7.2,"59"
"audio/11.wav",27,910.92474316599,937.93934287499,9,2.7,3.6,1.8,4.5,"59"
"audio/12.wav",39,980.630762957997,1019.64589612499,9,1.8,0.9,0.9,1.8,"59"
"audio/13.wav",40,1063.59538366599,1103.610602666,9,3.6,1.8,1.8,7.2,"59"
"audio/14.wav",43,1145.176616791,1188.19655445799,9,3.6,1.8,1.8,3.6,"59"
"audio/15.wav",19,1235.863741375,1254.87488866599,9,7.2,0.9,0.9,1.8,"59"
"audio/16.wav",42,1296.801196416,1338.81744512499,9,7.2,0.9,0.9,1.8,"59"
"audio/17.wav",38,1378.7912255,1416.80665612499,9,6.3,8.1,8.1,4.5,"59"
"audio/18.wav",39,1466.60589724999,1505.621375541,9,6.3,1.8,1.8,2.7,"59"
"audio/19.wav",44,1540.339678416,1584.35531929099,9,7.2,0.9,0.9,2.7,"59"
"audio/20.wav",46,1621.78706074999,1667.80757924999,9,6.3,0.9,0.9,5.4,"59"
"audio/21.wav",42,1704.801766958,1746.81815304099,9,7.2,0.9,0.9,2.7,"59"
"audio/1.wav",42,23.2317993330071,65.4935310410074,6,8.1,4.5,4.5,5.4,"60"
"audio/2.wav",38,125.649856916003,163.676001333006,9,7.2,6.3,6.3,6.3,"60"
"audio/3.wav",40,209.227535415994,249.249194707998,9,8.1,4.5,4.5,7.2,"60"
"audio/4.wav",33,292.629406374996,325.646762207994,9,9,9,8.1,9,"60"
"audio/5.wav",43,361.267488166006,404.287229541005,9,7.2,6.3,6.3,7.2,"60"
"audio/6.wav",34,444.935194165999,478.948134958002,9,9,9,8.1,8.1,"60"
"audio/7.wav",45,510.544928707997,555.567449624999,9,7.2,5.4,3.6,6.3,"60"
"audio/8.wav",40,592.321433916004,632.337865041001,9,3.6,8.1,6.3,4.5,"60"
"audio/9.wav",38,674.679021707998,712.696778750003,9,3.6,7.2,6.3,3.6,"60"
"audio/10.wav",38,746.763255833008,784.777718708006,9,9,7.2,7.2,7.2,"60"
"audio/11.wav",27,815.479954750001,842.495664916001,9,8.1,7.2,6.3,7.2,"60"
"audio/12.wav",39,872.684163415994,911.699131333007,9,7.2,3.6,2.7,4.5,"60"
"audio/13.wav",40,952.752759166004,992.768370374994,9,8.1,4.5,4.5,6.3,"60"
"audio/14.wav",43,1029.13876775,1072.156820916,9,9,7.2,7.2,8.1,"60"
"audio/15.wav",19,1102.88349362501,1121.894349291,9,3.6,2.7,1.8,2.7,"60"
"audio/16.wav",42,1155.85717625001,1197.873185958,9,9,7.2,6.3,7.2,"60"
"audio/17.wav",38,1231.847054625,1269.861478666,9,8.1,7.2,6.3,6.3,"60"
"audio/18.wav",39,1302.62070662501,1341.634919875,9,9,8.1,8.1,9,"60"
"audio/19.wav",44,1368.673752916,1412.689673416,9,8.1,2.7,1.8,3.6,"60"
"audio/20.wav",46,1444.115090541,1490.1374005,9,6.3,4.5,3.6,3.6,"60"
"audio/21.wav",42,1524.041857291,1566.057093708,9,6.3,2.7,1.8,1.8,"60"
"audio/1.wav",42,25.3635917089996,67.4897979169909,8,7.2,3.6,3.6,3.6,"61"
"audio/2.wav",38,121.526994500004,159.549285166999,9,7.2,5.4,4.5,7.2,"61"
"audio/3.wav",40,209.057212500004,249.076719584002,9,9,4.5,2.7,7.2,"61"
"audio/4.wav",33,294.873297208993,327.889917624998,9,6.3,8.1,6.3,6.3,"61"
"audio/5.wav",43,369.051731083993,412.069117833991,9,9,8.1,8.1,9,"61"
"audio/6.wav",34,447.390915833996,481.402743208993,8,8.1,9,8.1,7.2,"61"
"audio/7.wav",45,515.915367124995,560.936721584003,8,7.2,3.6,2.7,9,"61"
"audio/8.wav",40,601.745178917001,641.759345333994,9,8.1,1.8,5.4,9,"61"
"audio/9.wav",38,684.916565042004,722.931524874992,9,7.2,0.9,6.3,5.4,"61"
"audio/10.wav",38,766.296759334,804.310199333995,9,8.1,7.2,7.2,9,"61"
"audio/11.wav",27,848.303799834,875.319272541994,9,9,9,9,9,"61"
"audio/12.wav",39,906.938596416992,945.954459624991,9,6.3,1.8,1.8,5.4,"61"
"audio/13.wav",40,990.05907725,1030.073345375,9,5.4,0.9,0.9,3.6,"61"
"audio/14.wav",43,1073.89052099999,1116.90834979199,9,5.4,5.4,4.5,5.4,"61"
"audio/15.wav",19,1165.22306708399,1184.23651316699,9,6.3,0.9,0.9,6.3,"61"
"audio/16.wav",42,1224.07907308399,1266.095063709,9,9,0.9,0.9,2.7,"61"
"audio/17.wav",38,1312.374082084,1350.393454459,9,7.2,6.3,7.2,6.3,"61"
"audio/18.wav",39,1397.320039667,1436.33443449999,9,7.2,7.2,5.4,8.1,"61"
"audio/19.wav",44,1470.86177333399,1514.877690917,9,9,0.9,0.9,4.5,"61"
"audio/20.wav",46,1551.666176834,1597.687158959,9,6.3,5.4,3.6,6.3,"61"
"audio/21.wav",42,1635.154874334,1677.17049308399,8,8.1,0.9,0.9,5.4,"61"
"audio/1.wav",42,33.0116048329946,75.1608737499919,9,7.2,1.8,0.9,5.4,"62"
"audio/2.wav",38,120.461262165991,158.490064790996,9,7.2,6.3,6.3,9,"62"
"audio/3.wav",40,201.75051420799,241.774717416003,9,4.5,5.4,5.4,7.2,"62"
"audio/4.wav",33,287.688016332992,320.703875416002,7,7.2,9,7.2,9,"62"
"audio/5.wav",43,361.016994249992,404.03775399999,9,7.2,3.6,3.6,9,"62"
"audio/6.wav",34,445.349228124993,479.362741624995,9,7.2,8.1,8.1,9,"62"
"audio/7.wav",45,528.110352707998,573.131869791003,9,7.2,4.5,4.5,8.1,"62"
"audio/8.wav",40,614.941444124997,654.955182791004,7,6.3,4.5,5.4,7.2,"62"
"audio/9.wav",38,705.713610874998,743.729907125002,9,6.3,6.3,4.5,6.3,"62"
"audio/10.wav",38,797.693316833,835.709370832992,9,8.1,3.6,4.5,8.1,"62"
"audio/11.wav",27,887.565222999998,914.579974458,9,5.4,4.5,3.6,7.2,"62"
"audio/12.wav",39,960.292408665991,999.306817833,9,6.3,4.5,3.6,8.1,"62"
"audio/13.wav",40,1049.991935125,1090.00829899999,9,7.2,6.3,2.7,6.3,"62"
"audio/14.wav",43,1147.001068,1190.02029929099,9,7.2,6.3,4.5,8.1,"62"
"audio/15.wav",19,1236.52908187499,1255.542490708,9,7.2,4.5,5.4,6.3,"62"
"audio/16.wav",42,1300.70643908299,1342.722203625,9,7.2,3.6,6.3,8.1,"62"
"audio/17.wav",38,1383.26543795799,1421.28093816599,9,7.2,6.3,6.3,8.1,"62"
"audio/18.wav",39,1466.201055,1505.21606224999,8,8.1,6.3,3.6,8.1,"62"
"audio/19.wav",44,1554.532009666,1598.547651,9,6.3,4.5,6.3,7.2,"62"
"audio/20.wav",46,1655.289676125,1701.31112375,9,6.3,5.4,4.5,7.2,"62"
"audio/21.wav",42,1761.79938766599,1803.81597270799,9,8.1,8.1,7.2,8.1,"62"
"audio/1.wav",42,22.0310293750081,64.1619345000072,9,8.1,7.2,7.2,6.3,"63"
"audio/2.wav",38,109.902623458998,147.930015999998,9,6.3,4.5,4.5,5.4,"63"
"audio/3.wav",40,188.121642334008,228.142294958991,9,4.5,0.9,0.9,1.8,"63"
"audio/4.wav",33,269.311104916997,302.326389458991,9,7.2,9,8.1,9,"63"
"audio/5.wav",43,338.000054000004,381.020870584005,9,6.3,4.5,4.5,3.6,"63"
"audio/6.wav",34,422.504257875,456.518722209003,9,8.1,7.2,8.1,8.1,"63"
"audio/7.wav",45,495.867579042009,540.887124959001,9,6.3,1.8,0.9,4.5,"63"
"audio/8.wav",40,577.26310791701,617.279241584009,9,2.7,0.9,4.5,2.7,"63"
"audio/9.wav",38,662.32658683401,700.341804124997,9,3.6,2.7,2.7,2.7,"63"
"audio/10.wav",38,743.705228042003,781.719988166995,9,6.3,4.5,3.6,8.1,"63"
"audio/11.wav",27,823.958040208992,850.97289616699,9,2.7,4.5,4.5,3.6,"63"
"audio/12.wav",39,893.216415417002,932.231125791994,9,5.4,3.6,4.5,5.4,"63"
"audio/13.wav",40,973.085172416992,1013.101038792,9,4.5,2.7,0.9,4.5,"63"
"audio/14.wav",43,1048.93527429199,1091.95466041699,9,5.4,5.4,5.4,5.4,"63"
"audio/15.wav",19,1140.564870542,1159.57654429201,9,4.5,2.7,2.7,4.5,"63"
"audio/16.wav",42,1203.835891917,1245.85201895901,9,6.3,7.2,6.3,6.3,"63"
"audio/17.wav",38,1286.47917183401,1324.49405133401,9,6.3,5.4,5.4,5.4,"63"
"audio/18.wav",39,1365.293121375,1404.307526875,9,4.5,5.4,4.5,4.5,"63"
"audio/19.wav",44,1442.354796334,1486.370773042,9,2.7,2.7,1.8,0.9,"63"
"audio/20.wav",46,1519.79620429201,1565.81483237501,9,4.5,2.7,2.7,4.5,"63"
"audio/21.wav",42,1604.83580100001,1646.85214320899,9,4.5,2.7,2.7,4.5,"63"
"audio/1.wav",42,17.8273287500197,59.9828245420067,9,4.5,0.9,1.8,3.6,"64"
